ID,Municipios_ID,Mes,Promedio_Radiacion
9934,41244,September,4.72
9935,41298,September,4.72
9936,41306,September,4.72
9937,41319,September,4.72
9938,41349,September,4.72
9939,41357,September,4.72
9940,41359,September,4.473333333
9941,41378,September,4.72
9942,41396,September,4.72
9943,41483,September,4.72
9944,41503,September,4.72
9945,41518,September,4.72
9946,41524,September,4.72
9947,41530,September,4.473333333
9948,41548,September,4.72
9949,41551,September,4.473333333
9950,41615,September,4.72
9951,41660,September,4.473333333
9952,41668,September,4.473333333
9953,41676,September,4.72
9954,41770,September,5.05
9955,41791,September,4.72
9956,41797,September,4.72
9957,41799,September,4.96
9958,41801,September,4.72
9959,41807,September,5.05
9960,41872,September,4.96
9961,41885,September,4.72
9962,44001,September,5.673333333
9963,44035,September,5.673333333
9964,44078,September,5.36
9965,44090,September,5.596666666
9966,44098,September,5.36
9967,44110,September,5.36
9968,44279,September,5.36
9969,44378,September,5.673333333
9970,44420,September,5.246666666
9971,44430,September,5.673333333
9972,44560,September,5.673333333
9973,44650,September,5.246666666
9974,44847,September,5.673333333
9975,44855,September,5.246666666
9976,44874,September,5.36
9977,47001,September,5.693333333
9978,47030,September,5.423333333
9979,47053,September,5.423333333
9980,47058,September,5.45
9981,47161,September,5.423333333
9982,47170,September,5.423333333
9983,47189,September,5.693333333
9984,47205,September,5.423333333
9985,47245,September,5.6
9986,47258,September,5.423333333
9987,47268,September,5.423333333
9988,47288,September,5.423333333
9989,47318,September,5.45
9990,47460,September,5.45
9991,47541,September,5.423333333
9992,47545,September,5.45
9993,47551,September,5.423333333
9994,47555,September,5.45
9995,47570,September,5.423333333
9996,47605,September,5.423333333
9997,47660,September,5.423333333
9998,47675,September,5.423333333
9999,47692,September,5.45
10000,47703,September,5.45
10001,47707,September,5.45
10002,47720,September,5.45
10003,47745,September,5.423333333
10004,47798,September,5.45
10005,47960,September,5.423333333
10006,47980,September,5.423333333
10007,50001,September,4.7
10008,50006,September,5.233333333
10009,50110,September,5.183333333
10010,50124,September,5.183333333
10011,50150,September,5.233333333
10012,50223,September,5.233333333
10013,50226,September,4.7
10014,50245,September,4.7
10015,50251,September,5.233333333
10016,50270,September,5.233333333
10017,50287,September,5.233333333
10018,50313,September,5.233333333
10019,50318,September,5.233333333
10020,50325,September,5.42
10021,50330,September,4.626666666
10022,50350,September,5.413333333
10023,50370,September,4.626666666
10024,50400,September,4.626666666
10025,50450,September,5.42
10026,50568,September,5.183333333
10027,50573,September,5.183333333
10028,81300,September,5.333333333
10029,81591,September,5.333333333
10030,81736,September,5.333333333
10031,81794,September,5.333333333
10032,85001,September,4.71
10033,85010,September,4.71
10034,85015,September,4.71
10035,85125,September,5.333333333
10036,85136,September,4.633333333
10037,85139,September,5.183333333
10038,85162,September,5.183333333
10039,85225,September,4.71
10040,85230,September,5.17
10041,85250,September,5.42
10042,85263,September,5.42
10043,85279,September,4.71
10044,85300,September,4.7
10045,85315,September,4.633333333
10046,85325,September,5.42
10047,85400,September,4.71
10048,85410,September,4.71
10049,85430,September,5.42
10050,85440,September,5.183333333
10051,86001,September,4.473333333
10052,86219,September,4.473333333
10053,86320,September,5.083333333
10054,86568,September,5.083333333
10055,86569,September,5.083333333
10056,86571,September,5.083333333
10057,86573,September,5.21
10058,86749,September,4.473333333
10059,86755,September,4.473333333
10060,86757,September,5.083333333
10061,86760,September,4.583333333
10062,86865,September,5.083333333
10063,86885,September,4.473333333
10064,88001,September,5.726666666
10065,88564,September,5.963333333
10066,91001,September,5.33
10067,91263,September,5.3
10068,91405,September,5.35
10069,91407,September,5.2
10070,91430,September,5.303333333
10071,91460,September,5.303333333
10072,91530,September,5.273333333
10073,91536,September,5.313333333
10074,91540,September,5.396666666
10075,91669,September,5.293333333
10076,91798,September,5.166666666
10077,94001,September,5.516666666
10078,94343,September,5.356666666
10079,94883,September,5.566666666
10080,94884,September,5.573333333
10081,94885,September,5.446666666
10082,94886,September,5.516666666
10083,94887,September,5.286666666
10084,94888,September,5.36
10085,95001,September,5.42
10086,95015,September,5.28
10087,95025,September,5.42
10088,95200,September,5.2
10089,97001,September,5.293333333
10090,97161,September,5.2
10091,97511,September,5.303333333
10092,97666,September,5.186666666
10093,97777,September,5.293333333
10094,97889,September,5.306666666
10095,99001,September,5.333333333
10096,99524,September,5.153333333
10097,99624,September,5.153333333
10098,99773,September,5.303333333
10099,81300,October,5.05
10100,81591,October,5.05
10101,81736,October,5.05
10102,81794,October,5.05
10103,85001,October,4.723333333
10104,85010,October,4.723333333
10105,85015,October,4.723333333
10106,85125,October,5.05
10107,85136,October,4.516666666
10108,85139,October,5.21
10109,85162,October,5.21
10110,85225,October,4.723333333
10111,85230,October,4.943333333
10112,85250,October,5.203333333
10113,85263,October,5.203333333
10114,85279,October,4.723333333
10115,85300,October,4.71
10116,85315,October,4.516666666
10117,85325,October,5.203333333
10118,85400,October,4.723333333
10119,85410,October,4.723333333
10120,85430,October,5.203333333
10121,85440,October,5.21
10122,86001,October,4.426666666
10123,86219,October,4.426666666
10124,86320,October,5.023333333
10125,86568,October,5.023333333
10126,86569,October,5.023333333
10127,86571,October,5.023333333
10128,86573,October,5.11
10129,86749,October,4.426666666
10130,86755,October,4.426666666
10131,86757,October,5.023333333
10132,86760,October,4.373333333
10133,86865,October,5.023333333
10134,86885,October,4.426666666
10135,88001,October,5.22
10136,88564,October,5.28
10137,91001,October,5.093333333
10138,91263,October,5.123333333
10139,91405,October,5.176666666
10140,91407,October,4.993333333
10141,91430,October,4.933333333
10142,91460,October,5.07
10143,91530,October,5.136666666
10144,91536,October,5.12
10145,91540,October,5.183333333
10146,91669,October,5.046666666
10147,91798,October,4.956666666
10148,94001,October,5.166666666
10149,94343,October,5.02
10150,94883,October,5.163333333
10151,94884,October,5.223333333
10152,94885,October,5.143333333
10153,94886,October,5.166666666
10154,94887,October,4.906666666
10155,94888,October,4.953333333
10156,95001,October,5.116666666
10157,95015,October,5.12
10158,95025,October,5.116666666
10159,95200,October,4.986666666
10160,97001,October,4.943333333
10161,97161,October,4.986666666
10162,97511,October,4.933333333
10163,97666,October,4.996666666
10164,97777,October,4.943333333
10165,97889,October,5.056666666
10166,99001,October,5.52
10167,99524,October,5.046666666
10168,99624,October,5.046666666
10169,99773,October,5.06
10170,50577,October,5.02
10171,50590,October,5.13
10172,50606,October,4.71
10173,50680,October,5.02
10174,50683,October,5.02
10175,50686,October,4.71
10176,50689,October,5.02
10177,50711,October,5.02
10178,52001,October,4.373333333
10179,52019,October,4.373333333
10180,52022,October,4.4
10181,52036,October,4.373333333
10182,52051,October,4.373333333
10183,52079,October,3.886666666
10184,52083,October,4.373333333
10185,52110,October,4.373333333
10186,52203,October,4.373333333
10187,52207,October,4.373333333
10188,52210,October,4.4
10189,52215,October,4.4
10190,52224,October,4.4
10191,52227,October,4.4
10192,52233,October,4.373333333
10193,52240,October,4.373333333
10194,52250,October,4.053333333
10195,52254,October,4.373333333
10196,52256,October,4.373333333
10197,52258,October,4.373333333
10198,52260,October,4.373333333
10199,52287,October,4.373333333
10200,52317,October,4.4
10201,52320,October,4.373333333
10202,52323,October,4.4
10203,52352,October,4.4
10204,52354,October,4.373333333
10205,52356,October,4.4
10206,52378,October,4.426666666
10207,52381,October,4.373333333
10208,52385,October,4.373333333
10209,52390,October,4.053333333
10210,52399,October,4.373333333
10211,52405,October,4.373333333
10212,52411,October,4.373333333
10213,52418,October,4.373333333
10214,52427,October,3.886666666
10215,52435,October,4.373333333
10216,52473,October,4.053333333
10217,52480,October,4.373333333
10218,52490,October,4.053333333
10219,52506,October,4.373333333
10220,52520,October,4.053333333
10221,52540,October,4.373333333
10222,52560,October,4.4
10223,52565,October,4.373333333
10224,52573,October,4.4
10225,52585,October,4.4
10226,52612,October,4.373333333
10227,52621,October,3.886666666
10228,52678,October,4.373333333
10229,52683,October,4.373333333
10230,52685,October,4.373333333
10231,52687,October,4.373333333
10232,52693,October,4.373333333
10233,52694,October,4.373333333
10234,52696,October,4.106666666
10235,52699,October,4.373333333
10236,52720,October,4.373333333
10237,52786,October,4.373333333
10238,52788,October,4.373333333
10239,52835,October,3.886666666
10240,52838,October,4.373333333
10241,52885,October,4.373333333
10242,54001,October,4.64
10243,54003,October,4.866666666
10244,54051,October,4.64
10245,54099,October,4.64
10246,54109,October,5.333333333
10247,54125,October,4.64
10248,54128,October,4.876666666
10249,54172,October,4.64
10250,54174,October,4.64
10251,54206,October,4.866666666
10252,54223,October,4.64
10253,54239,October,4.64
10254,54245,October,4.866666666
10255,54250,October,4.866666666
10256,54261,October,4.64
10257,54313,October,4.64
10258,54344,October,4.866666666
10259,54347,October,4.64
10260,54377,October,4.64
10261,54385,October,4.876666666
10262,54398,October,4.866666666
10263,54405,October,4.64
10264,54418,October,4.64
10265,54480,October,4.64
10266,54498,October,4.866666666
10267,54518,October,4.64
10268,54520,October,4.64
10269,54553,October,5.333333333
10270,54599,October,4.64
10271,54660,October,4.64
10272,54670,October,4.866666666
10273,54673,October,4.64
10274,54680,October,4.64
10275,54720,October,5.333333333
10276,54743,October,4.64
10277,54800,October,4.866666666
10278,54810,October,5.333333333
10279,54820,October,4.64
10280,54871,October,4.64
10281,54874,October,4.64
10282,63001,October,4.59
10283,63111,October,4.59
10284,63130,October,4.59
10285,63190,October,4.59
10286,63212,October,4.59
10287,63272,October,4.59
10288,63302,October,4.59
10289,63401,October,4.59
10290,63470,October,4.59
10291,63548,October,4.59
10292,63594,October,4.59
10293,63690,October,4.59
10294,66001,October,4.59
10295,66045,October,4.673333333
10296,66075,October,4.59
10297,66088,October,4.673333333
10298,66170,October,4.59
10299,66318,October,4.673333333
10300,66383,October,4.166666666
10301,66400,October,4.59
10302,66440,October,4.59
10303,66456,October,4.673333333
10304,66572,October,4.166666666
10305,66594,October,4.673333333
10306,66682,October,4.59
10307,66687,October,4.673333333
10308,68001,October,4.876666666
10309,68013,October,5.153333333
10310,68020,October,4.726666666
10311,68051,October,5.153333333
10312,68077,October,4.726666666
10313,68079,October,5.153333333
10314,68081,October,4.876666666
10315,68092,October,5.153333333
10316,68101,October,4.726666666
10317,68121,October,5.153333333
10318,68132,October,4.64
10319,68147,October,4.516666666
10320,68152,October,4.516666666
10321,68160,October,4.516666666
10322,68162,October,4.516666666
10323,68167,October,5.153333333
10324,68169,October,4.64
10325,68176,October,5.153333333
10326,68179,October,5.153333333
10327,68190,October,5.153333333
10328,68207,October,4.516666666
10329,68209,October,5.153333333
10330,68211,October,5.153333333
10331,68217,October,5.153333333
10332,68229,October,5.153333333
10333,68235,October,5.153333333
10334,68245,October,5.153333333
10335,68250,October,5.153333333
10336,68255,October,4.876666666
10337,68264,October,5.153333333
10338,68266,October,4.516666666
10339,68271,October,4.726666666
10340,68276,October,4.876666666
10341,68296,October,5.153333333
10342,68298,October,4.726666666
10343,68307,October,4.876666666
10344,68318,October,4.516666666
10345,68320,October,5.153333333
10346,68322,October,5.153333333
10347,68324,October,4.726666666
10348,68327,October,5.153333333
10349,68344,October,5.153333333
10350,68368,October,4.726666666
10351,68370,October,5.153333333
10352,68377,October,4.726666666
10353,68385,October,5.153333333
10354,68397,October,5.153333333
10355,68406,October,4.876666666
10356,68418,October,5.153333333
10357,68425,October,4.516666666
10358,68432,October,4.516666666
10359,68444,October,4.876666666
10360,68464,October,4.516666666
10361,68468,October,4.516666666
10362,68498,October,5.153333333
10363,68500,October,5.153333333
10364,68502,October,4.516666666
10365,68522,October,5.153333333
10366,68524,October,5.153333333
10367,68533,October,5.153333333
10368,68547,October,5.153333333
10369,68549,October,5.153333333
10370,68572,October,4.726666666
10371,68573,October,5.216666666
10372,68575,October,4.876666666
10373,68615,October,4.876666666
10374,68655,October,4.876666666
10375,68669,October,4.516666666
10376,68673,October,5.153333333
10377,68679,October,5.153333333
10378,68682,October,4.516666666
10379,68684,October,4.516666666
10380,68686,October,4.516666666
10381,68689,October,5.153333333
10382,68705,October,4.516666666
10383,68720,October,5.153333333
10384,68745,October,5.153333333
10385,68755,October,5.153333333
10386,68770,October,5.153333333
10387,68773,October,4.726666666
10388,68780,October,4.64
10389,68820,October,4.64
10390,68855,October,5.153333333
10391,68861,October,5.153333333
10392,68867,October,4.64
10393,68872,October,5.153333333
10394,68895,October,5.153333333
10395,70001,October,4.79
10396,70110,October,5.1
10397,70124,October,4.816666666
10398,70204,October,4.79
10399,70215,October,4.79
10400,70221,October,4.79
10401,70230,October,4.79
10402,70233,October,4.79
10403,70235,October,4.79
10404,70265,October,4.743333333
10405,70400,October,4.816666666
10406,70418,October,4.79
10407,70429,October,4.743333333
10408,70473,October,4.79
10409,70508,October,4.79
10410,70523,October,4.79
10411,70670,October,4.79
10412,70678,October,4.816666666
10413,70702,October,4.79
10414,70708,October,4.816666666
10415,70713,October,4.79
10416,70717,October,4.79
10417,70742,October,4.79
10418,70771,October,4.743333333
10419,70820,October,4.79
10420,70823,October,4.79
10421,73001,October,4.59
10422,73024,October,4.576666666
10423,73026,October,4.913333333
10424,73030,October,4.913333333
10425,73043,October,4.59
10426,73055,October,5.216666666
10427,73067,October,4.793333333
10428,73124,October,4.59
10429,73148,October,4.913333333
10430,73152,October,4.673333333
10431,73168,October,4.793333333
10432,73200,October,4.913333333
10433,73217,October,4.793333333
10434,73226,October,4.913333333
10435,73236,October,4.576666666
10436,73268,October,4.913333333
10437,73270,October,5.216666666
10438,73275,October,4.913333333
10439,73283,October,4.673333333
10440,73319,October,4.913333333
10441,73347,October,4.673333333
10442,73349,October,5.216666666
10443,73352,October,4.913333333
10444,73408,October,4.913333333
10445,73411,October,4.59
10446,73443,October,5.216666666
10447,73449,October,4.913333333
10448,73461,October,4.59
10449,73483,October,4.793333333
10450,73504,October,4.793333333
10451,73520,October,4.673333333
10452,73547,October,4.913333333
10453,73555,October,4.793333333
10454,73563,October,4.576666666
10455,73585,October,4.576666666
10456,73616,October,4.793333333
10457,73622,October,4.59
10458,73624,October,4.59
10459,73671,October,4.793333333
10460,73675,October,4.793333333
10461,73678,October,4.59
10462,73686,October,4.59
10463,73770,October,4.913333333
10464,73854,October,4.59
10465,73861,October,4.913333333
10466,73870,October,4.673333333
10467,73873,October,4.576666666
10468,76001,October,4.31
10469,76020,October,4.59
10470,76036,October,4.236666666
10471,76041,October,4.59
10472,76054,October,4.236666666
10473,76100,October,4.236666666
10474,76109,October,3.853333333
10475,76111,October,4.31
10476,76113,October,4.236666666
10477,76122,October,4.59
10478,76126,October,4.31
10479,76130,October,4.31
10480,76147,October,4.59
10481,76233,October,4.31
10482,76243,October,4.236666666
10483,76246,October,4.236666666
10484,76248,October,4.31
10485,76250,October,4.236666666
10486,76275,October,4.31
10487,76306,October,4.31
10488,76318,October,4.31
10489,76364,October,4.31
10490,76377,October,4.31
10491,76400,October,4.236666666
10492,76403,October,4.236666666
10493,76497,October,4.59
10494,76520,October,4.31
10495,76563,October,4.31
10496,76606,October,4.31
10497,76616,October,4.236666666
10498,76622,October,4.236666666
10499,76670,October,4.31
10500,76736,October,4.59
10501,76823,October,4.236666666
10502,76828,October,4.236666666
10503,76834,October,4.236666666
10504,76845,October,4.59
10505,76863,October,4.236666666
10506,76869,October,4.31
10507,76890,October,4.31
10508,76892,October,4.31
10509,76895,October,4.236666666
10510,81001,October,5.313333333
10511,81065,October,5.04
10512,81220,October,5.206666666
10513,5001,October,4.626666666
10514,5002,October,4.673333333
10515,5004,October,4.35
10516,5021,October,4.626666666
10517,5030,October,4.626666666
10518,5031,October,4.626666666
10519,5034,October,4.673333333
10520,5036,October,4.626666666
10521,5038,October,4.626666666
10522,5040,October,4.506666666
10523,5042,October,4.626666666
10524,5044,October,4.626666666
10525,5045,October,4.55
10526,5051,October,4.96
10527,5055,October,4.673333333
10528,5059,October,4.626666666
10529,5079,October,4.626666666
10530,5086,October,4.626666666
10531,5088,October,4.626666666
10532,5091,October,4.673333333
10533,5093,October,4.626666666
10534,5101,October,4.166666666
10535,5107,October,4.506666666
10536,5113,October,4.626666666
10537,5120,October,4.506666666
10538,5125,October,4.626666666
10539,5129,October,4.626666666
10540,5134,October,4.626666666
10541,5138,October,4.35
10542,5142,October,5.216666666
10543,5145,October,4.673333333
10544,5147,October,4.55
10545,5148,October,4.626666666
10546,5150,October,4.626666666
10547,5154,October,4.506666666
10548,5172,October,4.55
10549,5190,October,4.626666666
10550,5197,October,4.626666666
10551,5206,October,4.626666666
10552,5209,October,4.626666666
10553,5212,October,4.626666666
10554,5234,October,4.35
10555,5237,October,4.626666666
10556,5240,October,4.626666666
10557,5250,October,4.673333333
10558,5264,October,4.626666666
10559,5266,October,4.626666666
10560,5282,October,4.673333333
10561,5284,October,4.35
10562,5306,October,4.626666666
10563,5308,October,4.626666666
10564,5310,October,4.626666666
10565,5313,October,4.626666666
10566,5315,October,4.626666666
10567,5318,October,4.626666666
10568,5321,October,4.626666666
10569,5347,October,4.626666666
10570,5353,October,4.673333333
10571,5360,October,4.626666666
10572,5361,October,4.506666666
10573,5364,October,4.673333333
10574,5368,October,4.673333333
10575,5376,October,4.626666666
10576,5380,October,4.626666666
10577,5390,October,4.673333333
10578,5400,October,4.673333333
10579,5411,October,4.626666666
10580,5425,October,5.216666666
10581,5440,October,4.626666666
10582,5467,October,4.673333333
10583,5475,October,4.35
10584,5480,October,4.55
10585,5483,October,4.673333333
10586,5490,October,4.96
10587,5495,October,4.743333333
10588,5501,October,4.626666666
10589,5541,October,4.626666666
10590,5543,October,4.506666666
10591,5576,October,4.673333333
10592,5579,October,5.216666666
10593,5585,October,5.216666666
10594,5591,October,5.216666666
10595,5604,October,4.673333333
10596,5607,October,4.626666666
10597,5615,October,4.626666666
10598,5628,October,4.626666666
10599,5631,October,4.626666666
10600,5642,October,4.673333333
10601,5647,October,4.626666666
10602,5649,October,5.216666666
10603,5652,October,4.673333333
10604,5656,October,4.626666666
10605,5658,October,4.626666666
10606,5659,October,4.96
10607,5660,October,5.216666666
10608,5664,October,4.626666666
10609,5665,October,4.96
10610,5667,October,4.626666666
10611,5670,October,4.626666666
10612,5674,October,4.626666666
10613,5679,October,4.673333333
10614,5686,October,4.626666666
10615,5690,October,4.626666666
10616,5697,October,4.626666666
10617,5736,October,4.673333333
10618,5756,October,4.673333333
10619,5761,October,4.626666666
10620,5789,October,4.673333333
10621,5790,October,4.506666666
10622,5792,October,4.673333333
10623,5809,October,4.626666666
10624,5819,October,4.506666666
10625,5837,October,4.96
10626,5842,October,4.35
10627,5847,October,4.35
10628,5854,October,4.506666666
10629,5856,October,4.673333333
10630,5858,October,5.216666666
10631,5861,October,4.673333333
10632,5873,October,4.35
10633,5885,October,5.216666666
10634,5887,October,4.626666666
10635,5890,October,4.626666666
10636,5893,October,4.876666666
10637,5895,October,4.673333333
10638,8001,October,5.03
10639,8078,October,5.03
10640,8137,October,5.03
10641,8141,October,5.03
10642,8296,October,5.03
10643,8372,October,4.79
10644,8421,October,4.79
10645,8433,October,5.03
10646,8436,October,5.03
10647,8520,October,5.03
10648,8549,October,4.79
10649,8558,October,5.03
10650,8560,October,5.03
10651,8573,October,5.313333333
10652,8606,October,4.79
10653,8634,October,5.03
10654,8638,October,5.03
10655,8675,October,5.03
10656,8685,October,5.03
10657,8758,October,5.03
10658,8770,October,5.03
10659,8832,October,5.03
10660,8849,October,5.03
10661,11001,October,4.913333333
10662,13001,October,4.79
10663,13006,October,4.743333333
10664,13030,October,4.743333333
10665,13042,October,4.866666666
10666,13052,October,4.79
10667,13062,October,4.79
10668,13074,October,4.743333333
10669,13140,October,5.03
10670,13160,October,4.876666666
10671,13188,October,5.1
10672,13212,October,5.1
10673,13222,October,4.79
10674,13244,October,4.79
10675,13248,October,5.03
10676,13268,October,4.866666666
10677,13300,October,4.743333333
10678,13430,October,5.1
10679,13433,October,4.79
10680,13440,October,5.1
10681,13442,October,4.79
10682,13458,October,4.743333333
10683,13468,October,5.1
10684,13473,October,4.866666666
10685,13490,October,4.743333333
10686,13549,October,4.743333333
10687,13580,October,4.866666666
10688,13600,October,4.866666666
10689,13620,October,4.79
10690,13647,October,4.79
10691,13650,October,5.1
10692,13654,October,4.79
10693,13655,October,4.743333333
10694,13657,October,4.79
10695,13667,October,4.743333333
10696,13670,October,4.876666666
10697,13673,October,4.79
10698,13683,October,4.79
10699,13688,October,4.673333333
10700,13744,October,4.876666666
10701,13760,October,4.79
10702,13780,October,5.1
10703,13810,October,4.743333333
10704,13836,October,4.79
10705,13838,October,4.79
10706,13873,October,4.79
10707,13894,October,5.1
10708,15001,October,4.726666666
10709,15022,October,4.71
10710,15047,October,4.723333333
10711,15051,October,4.726666666
10712,15087,October,4.723333333
10713,15090,October,4.726666666
10714,15092,October,4.723333333
10715,15097,October,4.516666666
10716,15104,October,4.726666666
10717,15106,October,4.726666666
10718,15109,October,4.726666666
10719,15114,October,4.723333333
10720,15131,October,4.726666666
10721,15135,October,4.726666666
10722,15162,October,4.723333333
10723,15172,October,4.726666666
10724,15176,October,4.726666666
10725,15180,October,4.516666666
10726,15183,October,4.516666666
10727,15185,October,5.153333333
10728,15187,October,4.726666666
10729,15189,October,4.726666666
10730,15204,October,4.726666666
10731,15212,October,5.216666666
10732,15215,October,4.723333333
10733,15218,October,4.516666666
10734,15223,October,4.516666666
10735,15224,October,4.726666666
10736,15226,October,4.723333333
10737,15232,October,4.726666666
10738,15236,October,4.71
10739,15238,October,4.726666666
10740,15244,October,4.516666666
10741,15248,October,4.516666666
10742,15272,October,4.723333333
10743,15276,October,4.723333333
10744,15293,October,4.726666666
10745,15296,October,4.723333333
10746,15299,October,4.726666666
10747,15317,October,4.516666666
10748,15322,October,4.726666666
10749,15325,October,4.71
10750,15332,October,4.516666666
10751,15362,October,4.723333333
10752,15367,October,4.726666666
10753,15368,October,4.516666666
10754,15377,October,4.723333333
10755,15380,October,4.726666666
10756,15401,October,5.216666666
10757,15403,October,4.516666666
10758,15407,October,4.726666666
10759,15425,October,4.71
10760,15442,October,5.216666666
10761,15455,October,4.726666666
10762,15464,October,4.723333333
10763,15466,October,4.723333333
10764,15469,October,4.726666666
10765,15476,October,4.726666666
10766,15480,October,5.216666666
10767,15491,October,4.723333333
10768,15494,October,4.726666666
10769,15500,October,4.726666666
10770,15507,October,5.216666666
10771,15511,October,4.726666666
10772,15514,October,4.726666666
10773,15516,October,4.726666666
10774,15518,October,4.723333333
10775,15522,October,4.516666666
10776,15531,October,4.726666666
10777,15533,October,4.723333333
10778,15537,October,4.723333333
10779,15542,October,4.726666666
10780,15550,October,4.723333333
10781,15572,October,5.216666666
10782,15580,October,5.216666666
10783,15599,October,4.726666666
10784,15600,October,4.726666666
10785,15621,October,4.726666666
10786,15632,October,4.726666666
10787,15638,October,4.726666666
10788,15646,October,4.726666666
10789,15660,October,4.726666666
10790,15664,October,5.153333333
10791,15667,October,4.71
10792,15673,October,4.516666666
10793,15676,October,4.726666666
10794,15681,October,5.216666666
10795,15686,October,5.153333333
10796,15690,October,4.71
10797,15693,October,4.723333333
10798,15696,October,4.726666666
10799,15720,October,4.516666666
10800,15723,October,4.516666666
10801,15740,October,4.726666666
10802,15753,October,4.516666666
10803,15755,October,4.516666666
10804,15757,October,4.723333333
10805,15759,October,4.723333333
10806,15761,October,4.71
10807,15762,October,4.726666666
10808,15763,October,4.726666666
10809,15764,October,4.726666666
10810,15774,October,4.516666666
10811,15776,October,4.726666666
10812,15778,October,4.726666666
10813,15790,October,4.723333333
10814,15798,October,4.726666666
10815,15804,October,4.726666666
10816,15806,October,4.723333333
10817,15808,October,4.726666666
10818,15810,October,4.516666666
10819,15814,October,4.726666666
10820,15816,October,4.726666666
10821,15820,October,4.723333333
10822,15822,October,4.723333333
10823,15832,October,4.726666666
10824,15835,October,4.726666666
10825,15837,October,4.726666666
10826,15839,October,4.516666666
10827,15842,October,4.726666666
10828,15861,October,4.726666666
10829,15879,October,4.726666666
10830,15897,October,4.726666666
10831,17001,October,4.673333333
10832,17013,October,4.673333333
10833,17042,October,4.673333333
10834,17050,October,4.673333333
10835,17088,October,4.59
10836,17174,October,4.59
10837,17272,October,4.673333333
10838,17380,October,5.216666666
10839,17388,October,4.673333333
10840,17433,October,4.673333333
10841,17442,October,4.673333333
10842,17444,October,4.673333333
10843,17446,October,4.673333333
10844,17486,October,4.673333333
10845,17495,October,5.216666666
10846,17513,October,4.673333333
10847,17524,October,4.673333333
10848,17541,October,4.673333333
10849,17614,October,4.673333333
10850,17616,October,4.673333333
10851,17653,October,4.673333333
10852,17662,October,5.216666666
10853,17665,October,4.673333333
10854,17777,October,4.673333333
10855,17867,October,5.216666666
10856,17873,October,4.673333333
10857,17877,October,4.673333333
10858,18001,October,5.043333333
10859,18029,October,5.043333333
10860,18094,October,5.043333333
10861,18150,October,5.33
10862,18205,October,5.043333333
10863,18247,October,5.043333333
10864,18256,October,5.043333333
10865,18410,October,5.043333333
10866,18460,October,5.043333333
10867,18479,October,5.043333333
10868,18592,October,5.043333333
10869,18610,October,5.043333333
10870,18753,October,5.07
10871,18756,October,5.176666666
10872,18785,October,5.176666666
10873,18860,October,5.043333333
10874,19001,October,4.38
10875,19022,October,4.426666666
10876,19050,October,4.106666666
10877,19075,October,4.106666666
10878,19100,October,4.426666666
10879,19110,October,4.31
10880,19130,October,4.38
10881,19137,October,4.38
10882,19142,October,4.31
10883,19212,October,4.31
10884,19256,October,4.38
10885,19290,October,4.373333333
10886,19300,October,4.31
10887,19318,October,4.106666666
10888,19355,October,4.38
10889,19364,October,4.38
10890,19392,October,4.38
10891,19397,October,4.38
10892,19418,October,4.106666666
10893,19450,October,4.373333333
10894,19455,October,4.31
10895,19473,October,4.38
10896,19513,October,4.31
10897,19517,October,4.63
10898,19532,October,4.38
10899,19533,October,4.426666666
10900,19548,October,4.38
10901,19573,October,4.31
10902,19585,October,4.38
10903,19622,October,4.38
10904,19693,October,4.426666666
10905,19698,October,4.31
10906,19701,October,4.426666666
10907,19743,October,4.38
10908,19760,October,4.38
10909,19780,October,4.38
10910,19785,October,4.38
10911,19807,October,4.38
10912,19809,October,4.106666666
10913,19821,October,4.38
10914,19824,October,4.38
10915,19845,October,4.31
10916,20001,October,4.87
10917,20011,October,4.866666666
10918,20013,October,4.87
10919,20032,October,5.066666666
10920,20045,October,5.066666666
10921,20060,October,5.066666666
10922,20175,October,5.066666666
10923,20178,October,5.066666666
10924,20228,October,5.066666666
10925,20238,October,4.87
10926,20250,October,5.066666666
10927,20295,October,4.866666666
10928,20310,October,4.866666666
10929,20383,October,4.866666666
10930,20400,October,5.066666666
10931,20443,October,4.87
10932,20517,October,4.866666666
10933,20550,October,4.866666666
10934,20570,October,4.87
10935,20614,October,4.866666666
10936,20621,October,4.87
10937,20710,October,4.876666666
10938,20750,October,4.87
10939,20770,October,4.876666666
10940,20787,October,4.866666666
10941,23001,October,4.816666666
10942,23068,October,4.816666666
10943,23079,October,4.816666666
10944,23090,October,4.96
10945,23162,October,4.816666666
10946,23168,October,4.79
10947,23182,October,4.79
10948,23189,October,4.816666666
10949,23300,October,4.79
10950,23350,October,4.816666666
10951,23417,October,4.79
10952,23419,October,4.96
10953,23464,October,4.79
10954,23466,October,4.506666666
10955,23500,October,4.58
10956,23555,October,4.816666666
10957,23570,October,4.816666666
10958,23574,October,4.58
10959,23580,October,4.506666666
10960,23586,October,4.79
10961,23660,October,4.816666666
10962,23670,October,4.79
10963,23672,October,4.79
10964,23675,October,4.79
10965,23678,October,4.816666666
10966,23682,October,4.506666666
10967,23686,October,4.816666666
10968,23807,October,4.96
10969,23815,October,4.79
10970,23855,October,4.96
10971,25001,October,4.913333333
10972,25019,October,4.913333333
10973,25035,October,4.913333333
10974,25040,October,4.913333333
10975,25053,October,4.913333333
10976,25086,October,4.913333333
10977,25095,October,4.913333333
10978,25099,October,4.913333333
10979,25120,October,4.576666666
