Departamento_ID;Mes;Facturación total ($);Facturación por consumo ($);Consumo total (kWh);Numero de subsidios;Subsidios ($);Contribuciones ($);Promedio de ($/susc);Promedio de ($/susc);Promedio de Consumo (kWh/susc);Valor Facturado por ($/kWh);Valor FOES ($/kwh);Total
85;1/06/2066;9,434,829,636  ;14,908,059,402 ;15,806,200;125,126;5,694,282,046 ; 1,511,878;75,403;119,144;126.3;943.2;0.00;30,054,809,906  
85;1/07/2066;10,158,855,397  ;15,743,948,020 ;16,530,192;124,414;5,762,362,546 ; 3,224,687;81,654;126,545;132.9;952.4;0.00;31,685,254,541  
85;1/08/2066;9,693,542,357  ;14,700,472,065 ;16,372,294;125,897;5,097,181,601 ; 1,698,128;76,996;116,766;130.0;897.9;0.00;29,509,587,133  
85;1/09/2066;9,798,390,688  ;14,186,292,215 ;17,386,553;126,165;4,510,956,678 ; 1,532,426;77,663;112,442;137.8;815.9;0.00;28,514,875,785  
85;1/10/2066;9,835,536,671  ;14,177,751,824 ;17,028,237;125,742;4,488,627,324 ; 3,750,455;78,22;112,753;135.4;832.6;0.00;28,523,012,195  
85;1/11/2066;7,578,636,274  ;11,651,626,815 ;16,484,767;120,404;3,940,083,266 ;977,203;62,943;96,771;136.9;706.8;0.00;23,188,089,288  
85;1/12/2066;7,181,023,336  ;11,304,851,882 ;15,834,960;119,903;4,147,937,189 ; 1,099,446;59,89;94,283;132.1;713.9;0.00;22,651,021,737  
85;1/01/2067;7,124,858,723  ;10,892,001,086 ;15,039,892;119,445;3,943,446,012 ; 1,401,769;59,65;91,188;125.9;724.2;237,237.00;21,977,255,853  
85;1/02/2067;7,776,477,758  ;12,028,390,433 ;16,261,651;120,963;4,303,810,184 ; 1,213,266;64,288;99,439;134.4;739.7;0.00;24,126,438,857  
85;1/03/2067;7,446,927,640  ;11,701,821,998 ;15,676,509;120,423;4,329,257,307 ; 1,093,252;61,84;97,173;130.2;746.5;0.00;23,495,057,019  
85;1/04/2067;7,725,818,994  ;12,026,618,789 ;16,023,291;120,087;4,339,816,148 ; 2,046,092;64,335;100,149;133.4;750.6;1,873,924.00;24,112,482,694  
85;1/05/2067;6,870,740,258  ;10,803,158,424 ;14,255,076;121,555;4,072,034,495 ;704,578;56,524;88,875;117.3;757.8;372,508.00;21,761,533,168  
85;1/06/2067;7,621,298,465  ;11,876,861,447 ;15,623,153;121,572;4,415,760,904 ; 1,112,171;62,69;97,694;128.5;760.2;410,228.00;23,931,349,213  
85;1/07/2067;8,343,902,124  ;12,656,905,778 ;16,594,182;120,72;4,492,096,744 ; 2,264,325;69,118;104,845;137.5;762.7;1,480,924.00;25,513,539,661  
85;1/08/2067;8,244,937,005  ;12,520,725,600 ;16,284,754;122,262;4,489,055,424 ; 1,018,667;67,437;102,409;133.2;768.9;392,380.00;25,272,706,841  
85;1/09/2067;8,801,481,594  ;13,584,758,157 ;17,358,489;122,373;4,881,405,752 ; 1,116,414;71,923;111,011;141.8;782.6;1,343,936.00;27,287,770,575  
85;1/10/2067;9,198,722,065  ;14,072,614,553 ;16,730,890;121,932;5,018,247,687 ; 2,314,858;75,441;115,414;137.2;841.1;879,638.00;28,309,823,457  
85;1/11/2067;8,277,357,273  ;11,472,332,316 ;16,344,494;117,145;4,005,334,846 ;630,32;70,659;97,933;139.5;701.9;0.00;23,772,285,828  
85;1/12/2067;8,187,405,224  ;11,653,085,319 ;16,429,324;116,667;4,206,639,563 ; 1,452,417;70,178;99,883;140.8;709.3;0.00;24,065,299,426  
85;1/01/2068;8,177,900,143  ;11,406,811,307 ;15,905,684;116,297;4,129,814,969 ; 1,193,667;70,319;98,083;136.8;717.2;0.00;23,731,911,324  
85;1/02/2068;7,654,014,410  ;11,652,508,363 ;16,216,061;118,023;4,136,119,315 ; 1,100,285;64,852;98,731;137.4;718.6;154,075.00;23,460,394,972  
85;1/03/2068;6,156,483,497  ;9,713,082,576 ;14,777,262;117,323;3,634,202,227 ;971,834;52,475;82,789;126.0;657.3;181,924.00;19,519,952,691  
85;1/04/2068;6,206,297,834  ;9,696,210,166 ;14,517,719;117,136;3,599,317,856 ;739,042;52,984;82,777;123.9;667.9;0.00;19,517,336,307  
85;1/05/2068;5,662,174,494  ;8,999,033,092 ;13,395,028;115,949;3,443,887,422 ;904,066;48,833;77,612;115.5;671.8;171,918.00;18,119,809,203  
85;1/06/2068;6,409,786,922  ;10,019,539,692 ;14,666,799;118,413;3,764,420,463 ;891,31;54,131;84,615;123.9;683.1;199,072.00;20,209,762,225  
85;1/07/2068;6,601,916,915  ;10,276,397,598 ;14,801,197;117,995;3,768,825,697 ; 1,124,785;55,951;87,092;125.4;694.3;2,691,986.00;20,666,020,036  
85;1/08/2068;6,508,356,246  ;10,185,159,683 ;14,295,446;119,619;3,804,363,195 ;989,452;54,409;85,147;119.5;712.5;176,191.00;20,513,600,221  
85;1/09/2068;6,865,288,922  ;10,733,970,075 ;15,229,663;119,277;3,978,311,393 ;906,412;57,558;89,992;127.7;704.8;0.00;21,593,974,125  
85;1/10/2068;6,421,908,715  ;9,974,192,848 ;14,246,954;115,756;3,681,274,538 ; 1,186,637;55,478;86,166;123.1;700.1;553,732.00;20,093,621,648  
85;1/11/2068;6,092,833,241  ;8,008,808,956 ;13,404,697;102,983;2,517,911,421 ;390,861;59,163;77,768;130.2;597.5;0.00;16,633,589,819  
85;1/12/2068;5,796,267,581  ;7,782,386,433 ;12,986,017;104,531;2,558,173,249 ;388,523;55,45;74,451;124.2;599.3;0.00;16,150,436,959  
85;1/01/2069;7,804,092,005  ;10,628,638,544 ;17,510,246;127,303;3,535,171,305 ; 2,196,775;61,303;83,491;137.5;607.0;0.00;21,987,881,718  
85;1/02/2069;6,024,260,738  ;8,140,555,329 ;13,374,422;104,867;2,792,927,314 ;0;57,447;77,627;127.5;608.7;0.00;16,971,358,481  
85;1/03/2069;5,731,031,269  ;7,997,934,342 ;12,974,069;105,753;2,831,152,507 ;105,167;54,193;75,628;122.7;616.5;0.00;16,573,433,668  
85;1/04/2069;7,791,235,233  ;10,929,546,302 ;17,562,567;128,262;3,869,238,915 ; 2,216,260;60,745;85,213;136.9;622.3;0.00;22,610,074,257  
85;1/05/2069;5,299,877,757  ;7,408,127,111 ;11,695,525;104,648;2,659,618,864 ;317,411;50,645;70,791;111.8;633.4;0.00;15,379,863,498  
85;1/06/2069;5,261,253,186  ;7,596,224,914 ;11,714,164;106,11;2,768,396,535 ;15,067;49,583;71,588;110.4;648.5;0.00;15,637,831,907  
85;1/07/2069;8,257,894,118  ;11,621,568,678 ;18,063,850;129,69;4,156,993,295 ; 2,091,167;63,674;89,61;139.3;643.4;0.00;24,056,894,866  
85;1/08/2069;6,103,751,943  ;8,386,740,580 ;12,602,128;107,727;3,010,704,419 ;342,067;56,659;77,852;117.0;665.5;0.00;17,514,384,159  
85;1/09/2069;6,385,984,229  ;9,004,143,746 ;13,277,833;108,006;3,229,098,653 ;376,383;59,126;83,367;122.9;678.1;0.00;18,633,132,145  
85;1/10/2069;9,495,189,368  ;13,254,297,315 ;19,396,526;132,098;4,665,283,525 ; 2,239,632;71,88;100,337;146.8;683.3;0.00;27,436,711,512  
19;1/11/2069;104,878,519,881  ;32,174,656,820 ;32,598,325;397,407;13,593,908,567 ; 137,851,932;263,907;80,961;82.0;987.0;1,301,980,618.00;152,120,259,489  
19;1/12/2069;102,945,915,097  ;29,825,175,897 ;30,696,905;381,618;12,843,084,188 ; 98,634,539;269,762;78,155;80.4;971.6;286,573.00;145,744,523,786  
19;1/01/2070;59,382,106,136  ;19,579,544,332 ;20,013,145;268,337;8,229,849,289 ; 84,149,529;221,297;72,966;74.6;978.3;108,194,588.00;87,404,420,673  
19;1/02/2070;104,338,846,061  ;19,441,796,173 ;33,209,581;374,478;11,285,420,079 ; 136,058,297;278,625;51,917;88.7;585.4;16,872,744.00;135,252,908,630  
19;1/03/2070;115,206,570,189  ;34,852,416,240 ;42,092,653;378,728;13,863,663,031 ; 124,317,681;304,193;92,025;111.1;828.0;291,505,877.00;164,381,341,557  
19;1/04/2070;119,293,291,376  ;30,505,206,414 ;32,800,279;385,076;14,662,790,041 ; 115,441,695;309,792;79,219;85.2;930.0;914,022,502.00;165,524,327,409  
19;1/05/2070;239,041,188,943  ;28,437,875,905 ;28,928,090;384,644;12,425,089,249 ; 107,815,382;621,461;73,933;75.2;983.1;1,047,935,141.00;281,089,913,807  
19;1/06/2070;92,494,716,291  ;36,423,861,957 ;32,392,656;344,964;13,495,570,776 ; 130,378,214;268,129;105,587;93.9;1,124.4;65,821,089.00;142,643,460,882  
19;1/07/2070;132,613,493,520  ;28,136,358,519 ;31,403,782;366,938;13,392,999,128 ; 121,335,472;361,406;76,679;85.6;896.0;2,190.00;174,296,398,616  
19;1/08/2070;326,45;236,518;304;2;29,808;0;163,225;118,259;152.0;778.0;0.00;875,497
19;1/09/2070;274,64;252,578;235;2;32,863;0;137,32;126,289;117.5;1,074.8;0.00;825,12
19;1/10/2070;68,665,816,723  ;27,688,704,093 ;32,400,387;390,035;11,882,600,146 ; 102,993,312;176,05;70,99;83.1;854.6;266,022,908.00;108,639,175,583  
19;1/11/2070;67,892,330,521  ;26,819,889,964 ;31,054,305;393,229;11,524,337,277 ; 101,918,380;172,653;68,204;79.0;863.6;25,135,192.00;106,395,300,669  
19;1/12/2070;89,478,244,652  ;26,984,688,546 ;30,313,250;394,514;11,742,507,247 ; 104,766,405;226,806;68,4;76.8;890.2;197,433.00;128,341,408,221  
19;1/01/2071;92,117,771,107  ;32,469,221,336 ;33,445,012;394,722;14,477,205,747 ; 125,543,830;233,374;82,258;84.7;970.8;894,046,968.00;140,117,945,411  
19;1/02/2071;89,335,989,347  ;28,732,260,962 ;31,189,934;395,559;12,364,610,775 ; 107,281,092;225,847;72,637;78.9;921.2;1,970,245,426.00;132,542,272,581  
19;1/03/2071;114,880,750,275  ;27,287,179,790 ;31,704,358;395,102;10,724,559,902 ; 111,824,355;290,762;69,064;80.2;860.7;15,464,269.00;153,052,238,819  
19;1/04/2071;96,052,124,115  ;31,926,550,082 ;33,243,997;395,779;13,935,224,559 ; 124,427,977;242,691;80,668;84.0;960.4;924,004,269.00;142,996,295,182  
19;1/05/2071;98,927,836,596  ;31,744,005,625 ;32,585,065;397,475;13,834,492,027 ; 122,799,501;248,891;79,864;82.0;974.2;948,743,513.00;145,611,189,614  
19;1/06/2071;98,904,496,848  ;31,651,189,922 ;32,937,497;397,424;13,623,688,846 ; 122,381,057;248,864;79,641;82.9;960.9;983,207,891.00;145,318,629,035  
19;1/07/2071;100,288,118,119  ;29,335,868,539 ;30,557,944;399,708;12,765,317,025 ; 112,574,845;250,903;73,393;76.5;960.0;956,428,238.00;143,489,589,752  
19;1/08/2071;101,055,627,779  ;31,694,177,015 ;32,594,625;399,605;13,508,001,249 ; 122,150,461;252,889;79,314;81.6;972.4;1,119,811,893.00;147,533,095,885  
19;1/09/2071;99,244,951,943  ;31,145,012,484 ;32,038,463;399,12;13,292,802,982 ; 126,749,519;248,659;78,034;80.3;972.1;385,620,099.00;144,227,902,357  
19;1/10/2071;31,587,328,336  ;24,866,585,651 ;32,922,492;383,121;11,134,213,510 ; 87,665,664;82,447;64,905;85.9;755.3;1,991,959,247.00;69,701,206,216  
19;1/11/2071;73,696,220,297  ;24,530,905,319 ;32,115,611;378,373;11,058,015,141 ; 85,059,673;194,771;64,833;84.9;763.8;124,486,100.00;109,527,440,968  
19;1/12/2071;77,285,401,702  ;21,924,165,652 ;27,408,577;385,354;9,853,777,029 ; 89,578,059;200,557;56,894;71.1;799.9;616,886,393.00;109,797,861,088  
19;1/01/2072;80,952,721,246  ;28,594,939,861 ;34,999,395;382,01;12,829,386,320 ; 100,797,105;211,913;74,854;91.6;817.0;790,673,191.00;123,304,186,804  
19;1/02/2072;80,860,725,664  ;27,628,837,800 ;33,357,412;385,796;12,443,655,113 ; 104,172,173;209,595;71,615;86.5;828.3;803,372,882.00;121,874,788,965  
19;1/03/2072;80,091,895,143  ;25,856,775,532 ;31,150,196;386,451;11,423,367,135 ; 100,664,923;207,25;66,908;80.6;830.1;826,592,155.00;118,331,106,605  
19;1/04/2072;100,424,648,017  ;27,073,205,047 ;32,077,943;385,723;12,015,791,792 ; 104,130,455;260,354;70,188;83.2;844.0;658,450,123.00;140,309,020,571  
19;1/05/2072;81,341,589,059  ;27,314,261,969 ;31,862,473;388,038;12,062,174,379 ; 107,747,050;209,623;70,391;82.1;857.3;791,853,053.00;121,650,156,975  
19;1/06/2072;83,080,854,473  ;29,537,988,723 ;33,092,648;388,469;13,170,489,593 ; 112,062,219;213,867;76,037;85.2;892.6;828,407,783.00;126,763,574,791  
19;1/07/2072;82,066,660,046  ;28,912,278,089 ;33,417,390;386,917;12,721,387,780 ; 101,634,653;212,104;74,725;86.4;865.2;727,298,499.00;124,563,351,155  
19;1/08/2072;95,267,163,069  ;27,800,954,175 ;32,435,270;388,938;12,115,557,723 ; 105,574,917;244,942;71,479;83.4;857.1;1,193,627.00;135,323,585,081  
19;1/09/2072;64,746,407,660  ;29,916,449,901 ;34,682,252;390,908;13,225,012,620 ; 107,411,875;165,631;76,531;88.7;862.6;1,455,830,833.00;109,486,429,163  
19;1/10/2072;73,512,003,611  ;17,470,618,066 ;27,719,787;371,464;9,612,066,900 ; 72,066,861;197,898;47,032;74.6;630.3;174,366,372.00;100,869,458,697  
19;1/11/2072;73,430,019,133  ;16,112,526,199 ;25,778,191;372,228;9,639,169,700 ; 67,580,717;197,272;43,287;69.3;625.0;134,522,822.00;99,410,210,244  
19;1/12/2072;67,962,678,658  ;17,182,629,269 ;26,061,378;370,002;10,074,024,728 ; 73,858,878;183,682;46,439;70.4;659.3;497,482,378.00;95,817,336,143  
19;1/01/2073;70,601,830,046  ;18,558,105,185 ;27,371,443;374,934;10,295,564,092 ; 76,436,509;188,305;49,497;73.0;678.0;1,267,342,889.00;100,827,263,652  
19;1/02/2073;59,595,806,688  ;17,148,902,950 ;24,665,974;346,944;9,550,097,389 ; 75,703,463;171,774;49,428;71.1;695.2;538,093.00;86,396,283,470  
19;1/03/2073;72,256,370,237  ;23,466,808,173 ;33,217,993;368,685;10,621,089,785 ; 82,761,504;195,984;63,65;90.1;706.4;1,783,616,587.00;108,244,493,396  
19;1/04/2073;73,090,094,886  ;24,682,380,404 ;34,394,090;377,502;11,177,002,012 ; 85,076,169;193,615;65,383;91.1;717.6;723,452,492.00;109,793,037,363  
19;1/05/2073;75,142,279,197  ;26,023,685,369 ;35,598,950;382,196;11,808,919,698 ; 84,038,569;196,607;68,09;93.1;731.0;1,032,055,176.00;114,127,224,677  
19;1/06/2073;72,622,480,172  ;24,845,463,934 ;33,642,684;379,723;11,313,872,717 ; 82,982,999;191,251;65,43;88.6;738.5;843,539,805.00;109,742,619,544  
19;1/07/2073;71,452,075,841  ;24,547,805,034 ;33,654,253;378,502;11,028,815,164 ; 82,650,571;188,776;64,855;88.9;729.4;1,395,969,347.00;108,541,603,162  
19;1/08/2073;107,664,650,339  ;25,616,518,384 ;34,643,703;379,741;11,646,903,753 ; 84,297,766;283,521;67,458;91.2;739.4;1,186,359,746.00;146,234,105,243  
19;1/09/2073;15,469,910,335  ;31,850,624,915 ;43,278,622;380,156;11,924,662,931 ; 93,981,184;40,694;83,783;113.8;735.9;1,149,683,568.00;60,532,647,038  
20;1/10/2073;35,435,686,340  ;48,489,027,072 ;47,427,303;192,862;13,548,766,396 ; 404,679,117;183,736;251,418;245.9;1,022.4;564,191,121.00;98,490,406,635  
20;1/11/2073;28,212,266,220  ;38,251,947,647 ;35,977,525;194,958;10,935,088,988 ; 355,446,873;144,709;196,206;184.5;1,063.2;201,547,404.00;77,992,811,779  
20;1/12/2073;31,937,553,800  ;42,257,156,624 ;38,907,146;195,325;11,463,389,530 ; 415,026,165;163,51;216,343;199.2;1,086.1;95,552,966.00;86,208,162,695  
20;1/01/2074;32,083,650,612  ;43,027,425,270 ;39,083,133;194,631;11,779,866,440 ; 439,948,343;164,843;221,072;200.8;1,100.9;206,354,878.00;87,576,910,525  
20;1/02/2074;32,135,868,140  ;43,050,623,524 ;38,293,303;196,384;12,089,913,033 ; 433,586,818;163,638;219,217;195.0;1,124.2;6,614,891.00;87,755,480,268  
20;1/03/2074;31,455,889,012  ;42,803,615,486 ;37,951,519;197,25;12,140,529,464 ; 428,572,823;159,472;217,002;192.4;1,127.8;225,077,124.00;87,092,210,473  
20;1/04/2074;29,528,236,070  ;40,096,210,789 ;36,956,750;198,894;11,168,509,572 ; 379,600,868;148,462;201,596;185.8;1,084.9;329,597,703.00;81,539,661,976  
20;1/05/2074;449,73;187,684;196;1;0;57,163;449,73;187,684;196.0;957.6;0.00;1,333,343  
20;1/06/2074;439,52;174,586;196;1;0;55,61;439,52;174,586;196.0;890.7;0.00;1,285,107  
20;1/07/2074;445,14;182,983;199;1;0;56,53;445,14;182,983;199.0;919.5;0.00;1,314,096  
20;1/08/2074;496,37;203,408;206;1;0;64,137;496,37;203,408;206.0;987.4;0.00;1,465,094  
20;1/09/2074;24,034,322,884  ;34,156,055,560 ;44,362,061;190,584;10,365,855,638 ; 220,083,614;126,109;179,218;232.8;769.9;439,001,132.00;69,260,177,803  
20;1/10/2074;24,239,302,016  ;34,092,764,816 ;43,496,411;190,741;10,277,066,954 ; 226,730,590;127,08;178,739;228.0;783.8;297,470,462.00;69,177,328,821  
20;1/11/2074;27,078,045,205  ;36,914,836,493 ;46,435,332;191,694;10,708,580,713 ; 284,702,479;141,257;192,572;242.2;795.0;20,462,194.00;75,053,588,977  
20;1/12/2074;27,843,499,137  ;38,895,724,826 ;48,195,311;180,465;11,088,625,740 ; 302,078,700;154,288;215,531;267.1;807.0;460,546,356.00;78,639,221,428  
20;1/01/2075;30,378,661,585  ;41,452,631,306 ;50,919,271;190,141;11,277,156,685 ; 332,885,708;159,769;218,01;267.8;814.1;411,830,806.00;83,904,654,364  
20;1/02/2075;32,091,820,805  ;41,067,489,170 ;50,002,137;191,157;11,467,120,138 ; 314,926,925;167,882;214,836;261.6;821.3;1,222,923,652.00;86,214,857,786  
20;1/03/2075;29,326,754,750  ;40,795,853,543 ;49,331,196;190,694;11,366,577,068 ; 326,530,127;153,79;213,934;258.7;827.0;642,897,317.00;82,508,503,505  
20;1/04/2075;31,385,801,144  ;42,934,380,222 ;51,734,491;189,061;11,463,996,703 ; 327,298,334;166,009;227,093;273.6;829.9;737,299,749.00;86,901,093,910  
20;1/05/2075;31,469,793,864  ;42,626,117,198 ;50,983,712;190,892;11,422,887,472 ; 332,060,902;164,857;223,3;267.1;836.1;645,307,518.00;86,547,730,818  
20;1/06/2075;27,592,973,590  ;37,150,242,063 ;43,420,181;190,636;9,979,841,641 ; 318,581,382;144,742;194,875;227.8;855.6;444,578,740.00;75,530,168,934  
20;1/07/2075;26,193,586,796  ;36,329,860,901 ;39,101,119;191,788;10,360,718,709 ; 308,037,622;136,576;189,427;203.9;929.1;522,431,901.00;73,754,255,973  
20;1/08/2075;27,815,126,160  ;37,438,276,569 ;37,830,296;193,076;10,441,258,166 ; 370,880,292;144,063;193,904;195.9;989.6;154,404,173.00;76,258,307,886  
20;1/09/2075;18,609,414,753  ;26,538,944,565 ;46,233,661;181,981;7,598,439,846 ; 215,173,316;102,26;145,834;254.1;574.0;849,722,455.00;53,858,359,500  
20;1/10/2075;17,460,004,069  ;24,712,442,053 ;41,483,134;182,675;7,610,003,880 ; 190,217,500;95,58;135,281;227.1;595.7;137,024,184.00;50,151,589,179  
20;1/11/2075;20,396,755,233  ;28,478,451,673 ;46,493,513;183,146;8,201,359,979 ; 223,449,104;111,369;155,496;253.9;612.5;413,371,374.00;57,760,331,754  
20;1/12/2075;17,682,896,780  ;24,351,260,518 ;36,899,930;183,691;6,929,427,741 ; 242,811,171;96,264;132,566;200.9;659.9;272,274,860.00;49,515,984,384  
20;1/01/2076;22,473,995,662  ;30,681,262,270 ;45,433,936;185,363;9,068,143,604 ; 252,665,469;121,243;165,52;245.1;675.3;168,114,703.00;62,690,088,691  
20;1/02/2076;18,445,439,738  ;25,546,150,727 ;35,670,020;184,974;7,469,075,208 ; 252,589,857;99,719;138,107;192.8;716.2;247,791,211.00;51,997,140,471  
20;1/03/2076;24,589,037,247  ;34,282,054,662 ;46,650,506;186,357;9,899,478,728 ; 265,214,580;131,946;183,959;250.3;734.9;865,328,864.00;69,948,267,835  
20;1/04/2076;21,338,103,654  ;28,789,017,923 ;36,723,190;187,2;8,179,658,268 ; 307,196,044;113,986;153,787;196.2;783.9;199,360,667.00;58,850,515,700  
20;1/05/2076;25,734,901,851  ;35,925,451,227 ;45,403,194;187,827;10,798,465,140 ; 282,942,841;137,014;191,269;241.7;791.3;139,511,718.00;72,927,193,115  
20;1/06/2076;24,868,758,121  ;35,421,557,816 ;44,344,559;189,766;10,812,418,304 ; 249,576,118;131,05;186,659;233.7;798.8;762,630,354.00;72,159,793,780  
20;1/07/2076;24,386,553,957  ;34,398,171,967 ;43,279,554;190,335;10,573,249,501 ; 251,697,403;128,124;180,724;227.4;794.8;633,321,649.00;70,286,774,238  
20;1/08/2076;26,003,576,822  ;35,883,693,844 ;46,421,342;190,954;10,696,829,445 ; 261,123,799;136,177;187,918;243.1;773.0;175,439,585.00;73,067,600,903  
20;1/09/2076;13,435,783,564  ;18,937,087,972 ;34,914,843;174,853;5,499,126,786 ; 180,619,032;76,84;108,303;199.7;542.4;0.00;38,087,892,936  
20;1/10/2076;12,612,507,289  ;17,597,353,838 ;32,400,300;175,313;5,023,099,407 ; 172,764,915;71,943;100,377;184.8;543.1;0.00;35,438,474,111  
20;1/11/2076;14,334,598,293  ;19,895,432,674 ;36,340,468;176,066;5,613,012,729 ; 189,254,225;81,416;113;206.4;547.5;0.00;40,069,009,625  
20;1/12/2076;14,571,671,815  ;20,470,524,599 ;36,375,803;176,565;5,801,566,589 ; 206,417,141;82,529;115,938;206.0;562.8;0.00;41,086,931,748  
20;1/01/2077;15,157,424,127  ;21,271,770,498 ;37,263,983;177,05;6,086,173,147 ; 206,401,967;85,611;120,146;210.5;570.8;0.00;42,759,417,311  
20;1/02/2077;18,728,815,651  ;25,806,368,322 ;46,270,132;178,022;7,385,191,533 ; 209,073,174;105,205;144,962;259.9;557.7;614,647,997.00;52,790,795,816  
20;1/03/2077;19,583,175,984  ;26,377,413,236 ;48,402,652;178,989;7,411,736,352 ; 209,871,100;109,41;147,369;270.4;545.0;331,178,223.00;53,962,214,131  
20;1/04/2077;17,481,399,106  ;24,290,080,966 ;43,911,724;179,804;7,160,860,919 ; 187,627,717;97,225;135,092;244.2;553.2;528,848,657.00;49,693,142,008  
20;1/05/2077;18,315,772,524  ;25,062,561,508 ;44,841,933;180,467;7,262,670,248 ; 196,833,072;101,491;138,876;248.5;558.9;358,558,631.00;51,241,659,559  
20;1/06/2077;18,890,927,510  ;25,554,606,571 ;45,550,366;180,995;7,405,150,841 ; 197,554,274;104,373;141,19;251.7;561.0;155,674,612.00;52,249,891,545  
20;1/07/2077;19,426,035,320  ;27,500,656,483 ;48,462,450;180,815;7,686,802,190 ; 214,579,080;107,436;152,093;268.0;567.5;888,651,170.00;55,765,627,873  
23;1/08/2077;48,920,457,460  ;74,528,789,679 ;71,077,514;355,79;25,743,749,320 ; 412,200,597;137,498;209,474;199.8;1,048.6;1,374,181,956.00;151,051,160,538  
23;1/09/2077;46,244,801,934  ;70,606,310,605 ;66,162,678;369,636;24,849,192,483 ; 448,891,979;125,109;191,016;179.0;1,067.2;875,928,091.00;143,091,974,778  
23;1/10/2077;49,367,074,587  ;74,124,663,224 ;69,196,263;373,991;25,753,709,201 ; 446,289,783;132,001;198,199;185.0;1,071.2;488,717,519.00;150,250,356,025  
23;1/11/2077;50,855,438,097  ;77,220,141,038 ;70,281,444;376,47;26,804,240,814 ; 468,065,011;135,085;205,116;186.7;1,098.7;948,071,790.00;156,366,956,152  
23;1/12/2077;48,860,207,999  ;73,985,825,225 ;66,065,920;371,05;26,465,453,473 ; 468,005,165;131,681;199,396;178.1;1,119.9;17,914,498.00;149,864,175,706  
23;1/01/2078;49,321,378,269  ;76,633,480,868 ;67,787,759;382,567;27,605,813,385 ; 459,571,176;128,922;200,314;177.2;1,130.5;1,069,138,040.00;155,157,882,609  
23;1/02/2078;47,243,279,838  ;73,215,057,460 ;67,360,704;389,818;25,724,081,612 ; 390,154,935;121,193;187,819;172.8;1,086.9;1,602,171,423.00;148,242,806,062  
23;1/03/2078;12,803,730  ;11,948,845 ;12,536;8;252,853;107,308;1,600,466 ;1,493,606 ;1,567.0;953.2;0.00;28,221,873  
23;1/04/2078;13,226,040  ;12,244,994 ;13,69;9;224,245;69,008;1,469,560 ;1,360,555 ;1,521.1;894.4;0.00;28,610,517  
23;1/05/2078;15,785,770  ;14,396,086 ;14,54;9;236,257;59,186;1,753,974 ;1,599,565 ;1,615.6;990.1;0.00;33,847,994  
23;1/06/2078;21,184,360  ;16,546,686 ;16,207;10;267,299;345,644;2,118,436 ;1,654,669 ;1,620.7;1,021.0;0.00;42,135,953  
23;1/07/2078;35,464,235,271  ;55,431,486,158 ;70,107,315;370,965;20,257,959,686 ; 296,246,280;95,6;149,425;189.0;790.7;991,444,159.00;112,512,095,840  
23;1/08/2078;32,368,185,111  ;51,810,752,965 ;64,740,255;374,649;19,805,520,930 ; 264,814,975;86,396;138,291;172.8;800.3;908,866,024.00;105,223,480,571  
23;1/09/2078;38,883,313,177  ;58,936,600,394 ;72,575,714;376,649;21,301,067,984 ; 277,411,990;103,235;156,476;192.7;812.1;108,630,068.00;119,580,236,693  
23;1/10/2078;35,745,962,782  ;56,436,673,586 ;68,204,438;356,059;20,894,393,867 ; 291,283,664;100,393;158,504;191.6;827.5;757,855,884.00;114,194,990,197  
23;1/11/2078;38,665,408,283  ;60,618,631,393 ;72,574,524;373,781;21,781,396,205 ; 310,582,379;103,444;162,177;194.2;835.3;1,334,339,013.00;122,783,572,229  
23;1/12/2078;34,055,823,933  ;57,325,013,633 ;67,813,727;374,164;21,353,112,339 ; 306,095,703;91,018;153,208;181.2;845.3;3,122,445,888.00;116,230,924,641  
23;1/01/2079;38,803,713,724  ;61,281,800,105 ;72,241,679;374,173;21,956,015,232 ; 344,948,923;103,705;163,779;193.1;848.3;1,533,830,603.00;123,993,192,966  
23;1/02/2079;40,070,458,240  ;62,790,520,198 ;73,501,712;370,421;21,764,111,824 ; 341,947,584;108,175;169,511;198.4;854.3;2,163,788,125.00;127,204,976,844  
23;1/03/2079;38,313,987,960  ;59,704,653,035 ;69,698,075;363,727;21,201,673,892 ; 334,447,670;105,337;164,147;191.6;856.6;1,443,743,198.00;121,068,838,090  
23;1/04/2079;37,438,945,549  ;56,612,714,640 ;65,552,228;333,584;19,223,335,973 ; 335,903,909;112,232;169,711;196.5;863.6;1,308,223,705.00;114,985,292,592  
